7542,0,22,2331,2017-01-19 18:27:52.830000000,2331,1275,2,2017-01-19,Soir ,avond,Sound,Sound,20170119,20,720,10
5487,0,23,2331,2017-01-19 18:27:52.830000000,2331,1275,2,2017-01-19,Soir ,avond,Sound,Sound,20170119,17,720,10
7102,0,21,2335,2016-04-05 11:54:52.727000000,2335,1276,2,2016-04-05,Matin,'s morgens,Morgen ,Morning,20160405,16,742,10
5789,0,23,2335,2016-04-05 11:54:52.727000000,2335,1276,2,2016-04-05,Matin,'s morgens,Morgen ,Morning,20160405,17,742,10
7014,0,21,2336,2016-04-19 19:08:52.743000000,2336,1276,1,2016-04-19,Soir ,avond,Sound,Sound,20160419,16,742,11
6097,0,24,2341,2017-01-31 19:00:52.777000000,2341,1271,2,2017-01-31,Soir ,avond,Sound,Sound,20170131,18,693,10
6308,0,24,2342,2016-01-14 22:22:52.773000000,2342,1271,2,2016-01-14,Soir ,avond,Sound,Sound,20160114,18,693,10
5584,0,23,2343,2016-02-16 10:56:52.813000000,2343,1270,1,2016-02-16,Matin,'s morgens,Morgen ,Morning,20160216,17,648,11
7540,0,22,2344,2017-09-04 18:25:52.837000000,2344,1265,1,2017-09-04,Soir ,avond,Sound,Sound,20170904,20,718,11
5939,0,23,2348,2016-10-22 07:56:52.757000000,2348,1266,2,2016-10-22,Matin,'s morgens,Morgen ,Morning,20161022,17,744,10
6555,0,24,2348,2016-10-22 07:56:52.757000000,2348,1266,2,2016-10-22,Matin,'s morgens,Morgen ,Morning,20161022,18,744,10
6711,0,21,2351,2016-04-01 16:03:52.807000000,2351,1266,1,2016-04-01,Après-midi,na het middaguur,nach mittag,After noon,20160401,16,744,11
5684,0,23,2354,2016-08-16 15:26:52.730000000,2354,1267,1,2016-08-16,Après-midi,na het middaguur,nach mittag,After noon,20160816,17,741,11
7661,0,22,2354,2016-08-16 15:26:52.730000000,2354,1267,1,2016-08-16,Après-midi,na het middaguur,nach mittag,After noon,20160816,20,741,11
5480,0,23,2355,2016-12-08 13:51:52.787000000,2355,1267,2,2016-12-08,Après-midi,na het middaguur,nach mittag,After noon,20161208,17,741,10
6051,0,24,2357,2016-08-18 11:53:52.803000000,2357,1304,2,2016-08-18,Matin,'s morgens,Morgen ,Morning,20160818,18,625,10
7346,0,22,2359,2017-09-18 05:04:52.810000000,2359,1268,1,2017-09-18,Nuit,Nacht,Nacht,Night,20170918,20,628,11
6749,0,21,2362,2017-11-14 03:39:52.783000000,2362,1269,2,2017-11-14,Nuit,Nacht,Nacht,Night,20171114,16,618,10
6240,0,24,2364,2017-03-09 01:54:52.817000000,2364,1269,2,2017-03-09,Nuit,Nacht,Nacht,Night,20170309,18,618,10
5532,0,23,2365,2016-12-31 00:32:52.837000000,2365,1269,2,2016-12-31,Nuit,Nacht,Nacht,Night,20161231,17,618,10
7035,0,21,2368,2017-07-06 07:18:52.740000000,2368,1270,2,2017-07-06,Matin,'s morgens,Morgen ,Morning,20170706,16,648,10
7701,0,22,2368,2017-07-06 07:18:52.740000000,2368,1270,2,2017-07-06,Matin,'s morgens,Morgen ,Morning,20170706,20,648,10
7699,0,22,2368,2017-07-06 07:18:52.740000000,2368,1270,2,2017-07-06,Matin,'s morgens,Morgen ,Morning,20170706,20,648,10
6352,0,24,2369,2015-11-29 05:43:52.740000000,2369,1270,2,2015-11-29,Nuit,Nacht,Nacht,Night,20151129,18,648,10
5508,0,23,2376,2015-09-20 16:50:52.823000000,2376,1256,1,2015-09-20,Après-midi,na het middaguur,nach mittag,After noon,20150920,17,770,11
5454,0,23,2378,2017-08-25 10:27:52.790000000,2378,1257,2,2017-08-25,Matin,'s morgens,Morgen ,Morning,20170825,17,655,10
6107,0,24,2378,2017-08-25 10:27:52.790000000,2378,1257,2,2017-08-25,Matin,'s morgens,Morgen ,Morning,20170825,18,655,10
7619,0,22,2379,2016-01-23 15:51:52.823000000,2379,1257,1,2016-01-23,Après-midi,na het middaguur,nach mittag,After noon,20160123,20,655,11
5441,0,23,2381,2017-07-29 22:06:52.780000000,2381,1283,1,2017-07-29,Soir ,avond,Sound,Sound,20170729,17,632,11
7186,0,21,2381,2017-07-29 22:06:52.780000000,2381,1283,1,2017-07-29,Soir ,avond,Sound,Sound,20170729,16,632,11
5388,0,23,2382,2016-06-25 16:36:52.800000000,2382,1283,1,2016-06-25,Après-midi,na het middaguur,nach mittag,After noon,20160625,17,632,11
5690,0,23,2386,2016-08-27 21:21:52.733000000,2386,1284,1,2016-08-27,Soir ,avond,Sound,Sound,20160827,17,789,11
5688,0,23,2386,2016-08-27 21:21:52.733000000,2386,1284,1,2016-08-27,Soir ,avond,Sound,Sound,20160827,17,789,11
7169,0,21,2387,2017-01-13 13:00:52.770000000,2387,1284,2,2017-01-13,Après-midi,na het middaguur,nach mittag,After noon,20170113,16,789,10
5515,0,23,2390,2017-05-10 22:14:52.827000000,2390,1284,2,2017-05-10,Soir ,avond,Sound,Sound,20170510,17,789,10
7590,0,22,2390,2017-05-10 22:14:52.827000000,2390,1284,2,2017-05-10,Soir ,avond,Sound,Sound,20170510,20,789,10
6224,0,24,2390,2017-05-10 22:14:52.827000000,2390,1284,2,2017-05-10,Soir ,avond,Sound,Sound,20170510,18,789,10
6356,0,24,2392,2016-03-20 11:04:52.743000000,2392,1285,2,2016-03-20,Matin,'s morgens,Morgen ,Morning,20160320,18,613,10
6047,0,24,2393,2016-07-07 16:50:52.803000000,2393,1285,2,2016-07-07,Après-midi,na het middaguur,nach mittag,After noon,20160707,18,613,10
5862,0,23,2396,2016-05-21 00:19:52.770000000,2396,1286,2,2016-05-21,Nuit,Nacht,Nacht,Night,20160521,17,661,10
5366,0,23,2399,2017-04-21 15:28:52.803000000,2399,1286,1,2017-04-21,Après-midi,na het middaguur,nach mittag,After noon,20170421,17,661,11
6052,0,24,2399,2017-04-21 15:28:52.803000000,2399,1286,1,2017-04-21,Après-midi,na het middaguur,nach mittag,After noon,20170421,18,661,11
7905,0,22,2401,2016-03-11 13:24:52.747000000,2401,1287,1,2016-03-11,Après-midi,na het middaguur,nach mittag,After noon,20160311,20,690,11
7904,0,22,2401,2016-03-11 13:24:52.747000000,2401,1287,1,2016-03-11,Après-midi,na het middaguur,nach mittag,After noon,20160311,20,690,11
7109,0,21,2402,2015-11-15 00:58:52.727000000,2402,1288,2,2015-11-15,Nuit,Nacht,Nacht,Night,20151115,16,633,10
7092,0,21,2402,2015-11-15 00:58:52.727000000,2402,1288,2,2015-11-15,Nuit,Nacht,Nacht,Night,20151115,16,633,10
6449,0,24,2402,2015-11-15 00:58:52.727000000,2402,1288,2,2015-11-15,Nuit,Nacht,Nacht,Night,20151115,18,633,10
7294,0,21,2404,2016-08-05 02:10:52.760000000,2404,1288,2,2016-08-05,Nuit,Nacht,Nacht,Night,20160805,16,633,10
6510,0,24,2404,2016-08-05 02:10:52.760000000,2404,1288,2,2016-08-05,Nuit,Nacht,Nacht,Night,20160805,18,633,10
7929,0,22,2404,2016-08-05 02:10:52.760000000,2404,1288,2,2016-08-05,Nuit,Nacht,Nacht,Night,20160805,20,633,10
6055,0,24,2405,2016-01-01 05:14:52.803000000,2405,1256,1,2016-01-01,Nuit,Nacht,Nacht,Night,20160101,18,770,11
6383,0,24,2409,2016-08-20 15:29:52.737000000,2409,1226,2,2016-08-20,Après-midi,na het middaguur,nach mittag,After noon,20160820,18,777,10
5871,0,23,2413,2015-11-26 17:42:52.773000000,2413,1227,1,2015-11-26,Soir ,avond,Sound,Sound,20151126,17,711,11
7150,0,21,2413,2015-11-26 17:42:52.773000000,2413,1227,1,2015-11-26,Soir ,avond,Sound,Sound,20151126,16,711,11
5623,0,23,2415,2016-08-08 16:53:52.823000000,2415,1227,2,2016-08-08,Après-midi,na het middaguur,nach mittag,After noon,20160808,17,711,10
6270,0,24,2415,2016-08-08 16:53:52.823000000,2415,1227,2,2016-08-08,Après-midi,na het middaguur,nach mittag,After noon,20160808,18,711,10
5660,0,23,2416,2017-01-13 04:05:52.733000000,2416,1228,2,2017-01-13,Nuit,Nacht,Nacht,Night,20170113,17,795,10
5481,0,23,2418,2016-12-28 22:39:52.787000000,2418,1228,2,2016-12-28,Soir ,avond,Sound,Sound,20161228,17,795,10
7532,0,22,2420,2016-07-12 03:16:52.837000000,2420,1228,1,2016-07-12,Nuit,Nacht,Nacht,Night,20160712,20,795,11
5934,0,23,2421,2016-07-27 13:05:52.747000000,2421,1230,2,2016-07-27,Après-midi,na het middaguur,nach mittag,After noon,20160727,17,788,10
6625,0,24,2422,2016-05-07 18:39:52.753000000,2422,1230,2,2016-05-07,Soir ,avond,Sound,Sound,20160507,18,788,10
5844,0,23,2423,2016-02-17 10:10:52.760000000,2423,1230,1,2016-02-17,Matin,'s morgens,Morgen ,Morning,20160217,17,788,11
6134,0,24,2425,2016-07-08 21:24:52.787000000,2425,1230,2,2016-07-08,Soir ,avond,Sound,Sound,20160708,18,788,10
7456,0,22,2426,2015-12-10 13:24:52.790000000,2426,1230,1,2015-12-10,Après-midi,na het middaguur,nach mittag,After noon,20151210,20,788,11
7713,0,22,2427,2016-02-02 21:35:52.717000000,2427,1255,1,2016-02-02,Soir ,avond,Sound,Sound,20160202,20,664,11
7312,0,22,2431,2016-12-28 12:18:52.803000000,2431,1255,1,2016-12-28,Après-midi,na het middaguur,nach mittag,After noon,20161228,20,664,11
6659,0,21,2431,2016-12-28 12:18:52.803000000,2431,1255,1,2016-12-28,Après-midi,na het middaguur,nach mittag,After noon,20161228,16,664,11
6699,0,21,2433,2017-09-01 11:39:52.810000000,2433,1255,1,2017-09-01,Matin,'s morgens,Morgen ,Morning,20170901,16,664,11
7334,0,22,2434,2017-02-27 11:54:52.800000000,2434,1256,2,2017-02-27,Matin,'s morgens,Morgen ,Morning,20170227,20,770,10
7341,0,22,2435,2017-07-03 15:49:52.807000000,2435,1288,1,2017-07-03,Après-midi,na het middaguur,nach mittag,After noon,20170703,20,633,11
5753,0,23,2436,2016-05-21 04:10:52.713000000,2436,1289,2,2016-05-21,Nuit,Nacht,Nacht,Night,20160521,17,799,10
5768,0,23,2445,2016-06-20 08:17:52.717000000,2445,1299,1,2016-06-20,Matin,'s morgens,Morgen ,Morning,20160620,17,791,11
6330,0,24,2448,2017-05-19 12:47:52.727000000,2448,1300,2,2017-05-19,Après-midi,na het middaguur,nach mittag,After noon,20170519,18,687,10
7926,0,22,2450,2016-04-25 07:14:52.760000000,2450,1300,2,2016-04-25,Matin,'s morgens,Morgen ,Morning,20160425,20,687,10
7798,0,22,2451,2017-01-06 12:17:52.767000000,2451,1300,2,2017-01-06,Après-midi,na het middaguur,nach mittag,After noon,20170106,20,687,10
6304,0,24,2452,2016-03-16 20:47:52.820000000,2452,1300,1,2016-03-16,Soir ,avond,Sound,Sound,20160316,18,687,11
6305,0,24,2452,2016-03-16 20:47:52.820000000,2452,1300,1,2016-03-16,Soir ,avond,Sound,Sound,20160316,18,687,11
5784,0,23,2454,2016-04-23 03:23:52.727000000,2454,1301,1,2016-04-23,Nuit,Nacht,Nacht,Night,20160423,17,623,11
6235,0,24,2456,2016-09-10 06:27:52.813000000,2456,1301,1,2016-09-10,Matin,'s morgens,Morgen ,Morning,20160910,18,623,11
6422,0,24,2457,2016-03-21 05:00:52.713000000,2457,1302,1,2016-03-21,Nuit,Nacht,Nacht,Night,20160321,18,608,11
6955,0,21,2459,2016-11-23 12:55:52.823000000,2459,1302,1,2016-11-23,Après-midi,na het middaguur,nach mittag,After noon,20161123,16,608,11
6878,0,21,2461,2015-11-06 11:04:52.840000000,2461,1302,2,2015-11-06,Matin,'s morgens,Morgen ,Morning,20151106,16,608,10
6880,0,21,2461,2015-11-06 11:04:52.840000000,2461,1302,2,2015-11-06,Matin,'s morgens,Morgen ,Morning,20151106,16,608,10
7507,0,22,2461,2015-11-06 11:04:52.840000000,2461,1302,2,2015-11-06,Matin,'s morgens,Morgen ,Morning,20151106,20,608,10
6248,0,24,2462,2015-07-23 02:48:52.807000000,2462,1303,1,2015-07-23,Nuit,Nacht,Nacht,Night,20150723,18,684,11
7727,0,22,2463,2017-02-07 14:03:52.717000000,2463,1304,2,2017-02-07,Après-midi,na het middaguur,nach mittag,After noon,20170207,20,625,10
5890,0,23,2464,2017-01-26 23:50:52.770000000,2464,1304,2,2017-01-26,Nuit,Nacht,Nacht,Night,20170126,17,625,10
5889,0,23,2464,2017-01-26 23:50:52.770000000,2464,1304,2,2017-01-26,Nuit,Nacht,Nacht,Night,20170126,17,625,10
5512,0,23,2465,2015-12-27 23:42:52.827000000,2465,1296,1,2015-12-27,Nuit,Nacht,Nacht,Night,20151227,17,672,11
7188,0,21,2466,2015-10-04 11:53:52.780000000,2466,1296,1,2015-10-04,Matin,'s morgens,Morgen ,Morning,20151004,16,672,11
7816,0,22,2468,2015-05-30 22:58:52.763000000,2468,1296,2,2015-05-30,Soir ,avond,Sound,Sound,20150530,20,672,10
7318,0,22,2470,2016-08-01 03:10:52.800000000,2470,1289,1,2016-08-01,Nuit,Nacht,Nacht,Night,20160801,20,799,11
6201,0,24,2472,2015-10-24 20:13:52.840000000,2472,1290,1,2015-10-24,Soir ,avond,Sound,Sound,20151024,18,626,11
6861,0,21,2472,2015-10-24 20:13:52.840000000,2472,1290,1,2015-10-24,Soir ,avond,Sound,Sound,20151024,16,626,11
5328,0,23,2473,2016-04-08 04:03:52.797000000,2473,1291,1,2016-04-08,Nuit,Nacht,Nacht,Night,20160408,17,666,11
7069,0,21,2474,2015-12-12 13:23:52.717000000,2474,1292,2,2015-12-12,Après-midi,na het middaguur,nach mittag,After noon,20151212,16,748,10
5814,0,23,2475,2016-03-02 19:25:52.743000000,2475,1292,2,2016-03-02,Soir ,avond,Sound,Sound,20160302,17,748,10
5460,0,23,2477,2017-08-10 21:02:52.790000000,2477,1292,2,2017-08-10,Soir ,avond,Sound,Sound,20170810,17,748,10
6997,0,21,2480,2015-06-18 15:27:52.733000000,2480,1294,2,2015-06-18,Après-midi,na het middaguur,nach mittag,After noon,20150618,16,747,10
5944,0,23,2483,2016-07-19 05:17:52.757000000,2483,1294,2,2016-07-19,Nuit,Nacht,Nacht,Night,20160719,17,747,10
5490,0,23,2484,2016-05-01 21:13:52.830000000,2484,1294,2,2016-05-01,Soir ,avond,Sound,Sound,20160501,17,747,10
6826,0,21,2484,2016-05-01 21:13:52.830000000,2484,1294,2,2016-05-01,Soir ,avond,Sound,Sound,20160501,16,747,10
7057,0,21,2486,2015-11-16 22:51:52.720000000,2486,1305,1,2015-11-16,Soir ,avond,Sound,Sound,20151116,16,759,11
7387,0,22,2488,2016-12-21 18:59:52.783000000,2488,1305,2,2016-12-21,Soir ,avond,Sound,Sound,20161221,20,759,10
5952,0,23,2491,2017-01-14 03:50:52.757000000,2491,1295,2,2017-01-14,Nuit,Nacht,Nacht,Night,20170114,17,662,10
5954,0,23,2491,2017-01-14 03:50:52.757000000,2491,1295,2,2017-01-14,Nuit,Nacht,Nacht,Night,20170114,17,662,10
6947,0,21,2493,2017-06-18 19:01:52.827000000,2493,1295,1,2017-06-18,Soir ,avond,Sound,Sound,20170618,16,662,11
6964,0,21,2493,2017-06-18 19:01:52.827000000,2493,1295,1,2017-06-18,Soir ,avond,Sound,Sound,20170618,16,662,11
5850,0,23,2496,2016-07-17 02:59:52.760000000,2496,1296,2,2016-07-17,Nuit,Nacht,Nacht,Night,20160717,17,672,10
7398,0,22,2497,2015-09-07 07:12:52.783000000,2497,1294,1,2015-09-07,Matin,'s morgens,Morgen ,Morning,20150907,20,747,11
7643,0,22,2503,2016-02-25 06:09:52.737000000,2503,1315,2,2016-02-25,Matin,'s morgens,Morgen ,Morning,20160225,20,778,10
6536,0,24,2505,2016-07-02 06:54:52.767000000,2505,1315,2,2016-07-02,Matin,'s morgens,Morgen ,Morning,20160702,18,778,10
5880,0,23,2505,2016-07-02 06:54:52.767000000,2505,1315,2,2016-07-02,Matin,'s morgens,Morgen ,Morning,20160702,17,778,10
5382,0,23,2508,2016-11-26 20:56:52.800000000,2508,1315,2,2016-11-26,Soir ,avond,Sound,Sound,20161126,17,778,10
7226,0,21,2512,2016-09-11 17:02:52.753000000,2512,1317,1,2016-09-11,Soir ,avond,Sound,Sound,20160911,16,670,11
7546,0,22,2514,2016-04-21 19:17:52.817000000,2514,1317,1,2016-04-21,Soir ,avond,Sound,Sound,20160421,20,670,11
7545,0,22,2514,2016-04-21 19:17:52.817000000,2514,1317,1,2016-04-21,Soir ,avond,Sound,Sound,20160421,20,670,11
5783,0,23,2516,2015-09-04 04:02:52.727000000,2516,1318,2,2015-09-04,Nuit,Nacht,Nacht,Night,20150904,17,688,10
7098,0,21,2516,2015-09-04 04:02:52.727000000,2516,1318,2,2015-09-04,Nuit,Nacht,Nacht,Night,20150904,16,688,10
7431,0,22,2520,2017-03-24 06:33:52.793000000,2520,1318,2,2017-03-24,Matin,'s morgens,Morgen ,Morning,20170324,20,688,10
6241,0,24,2521,2016-12-02 18:28:52.817000000,2521,1318,2,2016-12-02,Soir ,avond,Sound,Sound,20161202,18,688,10
5635,0,23,2521,2016-12-02 18:28:52.817000000,2521,1318,2,2016-12-02,Soir ,avond,Sound,Sound,20161202,17,688,10
6837,0,21,2522,2017-04-07 14:15:52.830000000,2522,1318,1,2017-04-07,Après-midi,na het middaguur,nach mittag,After noon,20170407,16,688,11
6575,0,24,2526,2016-09-24 07:47:52.747000000,2526,1319,1,2016-09-24,Matin,'s morgens,Morgen ,Morning,20160924,18,645,11
6576,0,24,2526,2016-09-24 07:47:52.747000000,2526,1319,1,2016-09-24,Matin,'s morgens,Morgen ,Morning,20160924,18,645,11
6059,0,24,2531,2016-01-08 10:58:52.800000000,2531,1313,1,2016-01-08,Matin,'s morgens,Morgen ,Morning,20160108,18,705,11
7906,0,22,2541,2016-11-03 16:14:52.747000000,2541,1311,2,2016-11-03,Après-midi,na het middaguur,nach mittag,After noon,20161103,20,722,10
7323,0,22,2545,2015-09-28 20:22:52.797000000,2545,1311,1,2015-09-28,Soir ,avond,Sound,Sound,20150928,20,722,11
5986,0,24,2545,2015-09-28 20:22:52.797000000,2545,1311,1,2015-09-28,Soir ,avond,Sound,Sound,20150928,18,722,11
7509,0,22,2547,2017-06-12 14:34:52.840000000,2547,1311,1,2017-06-12,Après-midi,na het middaguur,nach mittag,After noon,20170612,20,722,11
6862,0,21,2547,2017-06-12 14:34:52.840000000,2547,1311,1,2017-06-12,Après-midi,na het middaguur,nach mittag,After noon,20170612,16,722,11
6194,0,24,2547,2017-06-12 14:34:52.840000000,2547,1311,1,2017-06-12,Après-midi,na het middaguur,nach mittag,After noon,20170612,18,722,11
6936,0,21,2550,2016-10-15 03:28:52.827000000,2550,1312,2,2016-10-15,Nuit,Nacht,Nacht,Night,20161015,16,681,10
6615,0,24,2553,2017-09-01 02:19:52.753000000,2553,1313,1,2017-09-01,Nuit,Nacht,Nacht,Night,20170901,18,705,11
7815,0,22,2554,2016-07-10 03:56:52.763000000,2554,1313,2,2016-07-10,Nuit,Nacht,Nacht,Night,20160710,20,705,10
7141,0,21,2555,2016-11-25 11:21:52.770000000,2555,1313,2,2016-11-25,Matin,'s morgens,Morgen ,Morning,20161125,16,705,10
7860,0,22,2555,2016-11-25 11:21:52.770000000,2555,1313,2,2016-11-25,Matin,'s morgens,Morgen ,Morning,20161125,20,705,10
7196,0,21,2556,2017-01-12 04:59:52.777000000,2556,1313,2,2017-01-12,Nuit,Nacht,Nacht,Night,20170112,16,705,10
6085,0,24,2556,2017-01-12 04:59:52.777000000,2556,1313,2,2017-01-12,Nuit,Nacht,Nacht,Night,20170112,18,705,10
7191,0,21,2557,2016-08-09 10:23:52.780000000,2557,1313,1,2016-08-09,Matin,'s morgens,Morgen ,Morning,20160809,16,705,11
7183,0,21,2557,2016-08-09 10:23:52.780000000,2557,1313,1,2016-08-09,Matin,'s morgens,Morgen ,Morning,20160809,16,705,11
6747,0,21,2558,2016-10-09 14:56:52.783000000,2558,1313,1,2016-10-09,Après-midi,na het middaguur,nach mittag,After noon,20161009,16,705,11
7377,0,22,2559,2015-09-21 05:25:52.803000000,2559,1313,2,2015-09-21,Nuit,Nacht,Nacht,Night,20150921,20,705,10
7620,0,22,2561,2015-11-13 04:21:52.823000000,2561,1319,1,2015-11-13,Nuit,Nacht,Nacht,Night,20151113,20,645,11
5565,0,23,2561,2015-11-13 04:21:52.823000000,2561,1319,1,2015-11-13,Nuit,Nacht,Nacht,Night,20151113,17,645,11
7155,0,21,2564,2016-09-12 06:27:52.767000000,2564,1326,2,2016-09-12,Matin,'s morgens,Morgen ,Morning,20160912,16,796,10
5655,0,23,2568,2017-09-05 18:56:52.733000000,2568,1327,1,2017-09-05,Soir ,avond,Sound,Sound,20170905,17,675,11
7032,0,21,2570,2017-01-08 11:39:52.740000000,2570,1327,2,2017-01-08,Matin,'s morgens,Morgen ,Morning,20170108,16,675,10
5698,0,23,2570,2017-01-08 11:39:52.740000000,2570,1327,2,2017-01-08,Matin,'s morgens,Morgen ,Morning,20170108,17,675,10
6357,0,24,2571,2017-03-17 18:29:52.743000000,2571,1327,2,2017-03-17,Soir ,avond,Sound,Sound,20170317,18,675,10
6542,0,24,2572,2015-10-11 08:00:52.770000000,2572,1327,2,2015-10-11,Matin,'s morgens,Morgen ,Morning,20151011,18,675,10
6829,0,21,2576,2016-07-04 17:07:52.830000000,2576,1327,2,2016-07-04,Soir ,avond,Sound,Sound,20160704,16,675,10
6336,0,24,2580,2017-01-03 06:58:52.727000000,2580,1329,2,2017-01-03,Matin,'s morgens,Morgen ,Morning,20170103,18,606,10
5616,0,23,2581,2016-11-30 02:09:52.823000000,2581,1329,1,2016-11-30,Nuit,Nacht,Nacht,Night,20161130,17,606,11
6287,0,24,2581,2016-11-30 02:09:52.823000000,2581,1329,1,2016-11-30,Nuit,Nacht,Nacht,Night,20161130,18,606,11
6312,0,24,2583,2016-06-02 05:55:52.730000000,2583,1331,1,2016-06-02,Nuit,Nacht,Nacht,Night,20160602,18,685,11
5925,0,23,2584,2015-07-23 07:53:52.747000000,2584,1331,2,2015-07-23,Matin,'s morgens,Morgen ,Morning,20150723,17,685,10
7139,0,21,2585,2016-01-17 19:11:52.773000000,2585,1331,1,2016-01-17,Soir ,avond,Sound,Sound,20160117,16,685,11
6518,0,24,2585,2016-01-17 19:11:52.773000000,2585,1331,1,2016-01-17,Soir ,avond,Sound,Sound,20160117,18,685,11
7304,0,22,2591,2016-11-19 05:05:52.800000000,2591,1325,1,2016-11-19,Nuit,Nacht,Nacht,Night,20161119,20,604,11
7133,0,21,2595,2016-02-24 13:55:52.747000000,2595,1320,2,2016-02-24,Après-midi,na het middaguur,nach mittag,After noon,20160224,16,612,10
7909,0,22,2595,2016-02-24 13:55:52.747000000,2595,1320,2,2016-02-24,Après-midi,na het middaguur,nach mittag,After noon,20160224,20,612,10
6737,0,21,2597,2016-06-28 21:52:52.787000000,2597,1320,2,2016-06-28,Soir ,avond,Sound,Sound,20160628,16,612,10
5786,0,23,2599,2016-05-24 17:20:52.727000000,2599,1321,2,2016-05-24,Soir ,avond,Sound,Sound,20160524,17,776,10
7434,0,22,2602,2016-11-17 02:21:52.793000000,2602,1321,1,2016-11-17,Nuit,Nacht,Nacht,Night,20161117,20,776,11
7433,0,22,2602,2016-11-17 02:21:52.793000000,2602,1321,1,2016-11-17,Nuit,Nacht,Nacht,Night,20161117,20,776,11
6886,0,21,2603,2016-07-09 18:19:52.817000000,2603,1321,2,2016-07-09,Soir ,avond,Sound,Sound,20160709,16,776,10
6539,0,24,2605,2016-03-12 05:39:52.767000000,2605,1322,2,2016-03-12,Nuit,Nacht,Nacht,Night,20160312,18,733,10
6007,0,24,2606,2015-10-02 22:57:52.793000000,2606,1322,1,2015-10-02,Soir ,avond,Sound,Sound,20151002,18,733,11
7423,0,22,2606,2015-10-02 22:57:52.793000000,2606,1322,1,2015-10-02,Soir ,avond,Sound,Sound,20151002,20,733,11
7515,0,22,2608,2016-09-29 19:59:52.840000000,2608,1322,2,2016-09-29,Soir ,avond,Sound,Sound,20160929,20,733,10
7514,0,22,2608,2016-09-29 19:59:52.840000000,2608,1322,2,2016-09-29,Soir ,avond,Sound,Sound,20160929,20,733,10
6713,0,21,2615,2016-06-24 12:54:52.807000000,2615,1323,2,2016-06-24,Après-midi,na het middaguur,nach mittag,After noon,20160624,16,774,10
7577,0,22,2620,2016-12-14 08:19:52.813000000,2620,1324,1,2016-12-14,Matin,'s morgens,Morgen ,Morning,20161214,20,738,11
7578,0,22,2620,2016-12-14 08:19:52.813000000,2620,1324,1,2016-12-14,Matin,'s morgens,Morgen ,Morning,20161214,20,738,11
6079,0,24,2623,2016-06-29 09:31:52.783000000,2623,1355,1,2016-06-29,Matin,'s morgens,Morgen ,Morning,20160629,18,699,11
7882,0,22,2624,2016-10-20 16:55:52.750000000,2624,1355,1,2016-10-20,Après-midi,na het middaguur,nach mittag,After noon,20161020,20,699,11
7044,0,21,2625,2016-11-18 15:44:52.740000000,2625,1355,2,2016-11-18,Après-midi,na het middaguur,nach mittag,After noon,20161118,16,699,10
5458,0,23,2630,2016-10-17 23:36:52.790000000,2630,1338,2,2016-10-17,Nuit,Nacht,Nacht,Night,20161017,17,622,10
6791,0,21,2630,2016-10-17 23:36:52.790000000,2630,1338,2,2016-10-17,Nuit,Nacht,Nacht,Night,20161017,16,622,10
6779,0,21,2631,2016-07-29 13:08:52.793000000,2631,1338,1,2016-07-29,Après-midi,na het middaguur,nach mittag,After noon,20160729,16,622,11
6874,0,21,2632,2017-06-03 11:05:52.837000000,2632,1338,1,2017-06-03,Matin,'s morgens,Morgen ,Morning,20170603,16,622,11
7094,0,21,2633,2017-05-24 17:44:52.727000000,2633,1339,2,2017-05-24,Soir ,avond,Sound,Sound,20170524,16,715,10
6782,0,21,2635,2015-07-16 11:08:52.790000000,2635,1339,2,2015-07-16,Matin,'s morgens,Morgen ,Morning,20150716,16,715,10
7319,0,22,2636,2016-03-15 11:43:52.797000000,2636,1339,1,2016-03-15,Matin,'s morgens,Morgen ,Morning,20160315,20,715,11
7305,0,22,2637,2017-04-19 08:46:52.800000000,2637,1339,2,2017-04-19,Matin,'s morgens,Morgen ,Morning,20170419,20,715,10
7355,0,22,2639,2016-04-12 01:22:52.810000000,2639,1339,2,2016-04-12,Nuit,Nacht,Nacht,Night,20160412,20,715,10
5675,0,23,2642,2015-09-28 20:29:52.730000000,2642,1340,2,2015-09-28,Soir ,avond,Sound,Sound,20150928,17,787,10
6989,0,21,2642,2015-09-28 20:29:52.730000000,2642,1340,2,2015-09-28,Soir ,avond,Sound,Sound,20150928,16,787,10
6317,0,24,2642,2015-09-28 20:29:52.730000000,2642,1340,2,2015-09-28,Soir ,avond,Sound,Sound,20150928,18,787,10
5424,0,23,2643,2017-01-28 23:38:52.773000000,2643,1340,2,2017-01-28,Nuit,Nacht,Nacht,Night,20170128,17,787,10
7142,0,21,2649,2016-09-17 04:06:52.773000000,2649,1342,2,2016-09-17,Nuit,Nacht,Nacht,Night,20160917,16,609,10
5869,0,23,2649,2016-09-17 04:06:52.773000000,2649,1342,2,2016-09-17,Nuit,Nacht,Nacht,Night,20160917,17,609,10
7290,0,21,2650,2016-06-05 16:08:52.760000000,2650,1343,1,2016-06-05,Après-midi,na het middaguur,nach mittag,After noon,20160605,16,630,11
6705,0,21,2652,2015-08-14 06:22:52.807000000,2652,1343,2,2015-08-14,Matin,'s morgens,Morgen ,Morning,20150814,16,630,10
6704,0,21,2652,2015-08-14 06:22:52.807000000,2652,1343,2,2015-08-14,Matin,'s morgens,Morgen ,Morning,20150814,16,630,10
7373,0,22,2652,2015-08-14 06:22:52.807000000,2652,1343,2,2015-08-14,Matin,'s morgens,Morgen ,Morning,20150814,20,630,10
